Name,Ref,ERP002469,ERP003612,ERP004605,ERP005534,ERP005860,ERP005989,ERP008729,ERP009131,ERP010700,ERP012177,ERP012929,ERP012929a,ERP012929b,ERP013562,ERP013933,ERP016813,SRP008047,SRP011011,SRP045211,SRP056054,SRP066479,SRP067325,SRP069019,SRP076620,SRP080787,SRP090628,SRP090628a,SRP090628b,SRP096283,SRP096283a,SRP096283b,SRP100446,SRP100575
ERP012929,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
ERP012929a,0.774733965066933,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9311013425464001,0.9089364136848295,0.8652861832130843,0.8879272617054108,0.8397586721641528,0.9094676908653386,0.8959391331532282,0.8846459189526342,0.6572962368361263,0.8415111349319131,0.8477680435986736,0.8693254850817123,0.8269632481572176,0.9274206693077987,0.908431273788633,0.9260148456862908,-1.0,0.9508071393651751,0.9414464356411835,0.8056648896233789,0.8647014661558146
ERP012929b,0.748921609791181,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8204278412891433,0.8542734395954223,0.8411212863848508,0.8216307033007735,0.8524295810497826,0.853774206878574,0.8919909586419632,0.6338495022025222,0.8373918426900481,0.45328836494787106,0.7941784777961312,0.8316627293997483,0.8092464552529247,0.8004058629560209,0.7855336853916696,-1.0,0.9322424872787981,0.9298700392017448,0.7790442604196728,0.8684234917217287
ERP013562,0.757368678210158,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7840621368015852,0.8216937302468181,0.7972605371254375,0.8608151753378747,0.8782450693338496,0.8513199086715711,0.5754505845321808,0.7988905198796825,0.8836615453473166,0.8422643085902021,0.7090708645182431,0.8840786513253006,0.8744416607526044,0.8808257678510211,-1.0,0.9304985004867147,0.9164755901601206,0.7689139935706419,0.8405562549904287
ERP013933,0.6888522383559433,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7966432372898427,0.7653643218805357,0.8248263480291882,0.8229923189187613,0.8224869638818418,0.5073790726727608,0.7714652249622824,0.771420442432157,0.7749203018472888,0.6811302896353861,0.8622557812173215,0.8322427334067545,0.8740674094630445,-1.0,0.9042484358523947,0.8879946565022725,0.7350068517563376,0.8108708704313058
ERP016813,0.7331522446099541,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7944157470002075,0.8722901709552593,0.8500121913425001,0.8321556226019488,0.5267734077307169,0.7920010894906074,0.8393413902746403,0.811156655634293,0.6882611644045454,0.9008101065040753,0.8731764675272083,0.8620392422400489,-1.0,0.906536817572591,0.8754476081291321,0.7501214019861845,0.8003139278172813
SRP008047,0.645037713506819,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8033773097495401,0.8153880078815909,0.8220203762506786,0.543797529370214,0.8096432991523304,0.6877337926381152,0.7890672017449964,0.6989929059706098,0.8675668250691257,0.8468634071156388,0.8576002780334213,-1.0,0.9076190828690822,0.8650871892579735,0.7566674036345132,0.7946900650000084
SRP011011,0.7343138587726422,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8679478657455445,0.8356181123992282,0.5680424359659945,0.8069948321340731,0.8634359294791668,0.838305529659543,0.6800145749778271,0.8926147386418329,0.8837543818848479,0.8697436106718041,-1.0,0.9388027788079972,0.9109543775909631,0.7682092867320137,0.8325621070139454
SRP045211,0.6876787147987,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8215866514955052,0.5057560450039329,0.7753665227355753,0.8063029184858986,0.8057382951233995,0.6971926504448139,0.8714247417602049,0.8375026520588986,0.8561811194055129,-1.0,0.9056869545603389,0.8745678587752884,0.7561848294230473,0.7999829922416308
SRP056054,0.6844419979034982,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5650817269653674,0.8047783902897584,0.789888276239644,0.8369932591670705,0.7685007529175161,0.8859228890158684,0.862259564626947,0.9177845082195115,-1.0,0.9251060569087528,0.8935371851205074,0.8070957007133274,0.8333785482270903
