Name,Ref,ERP002469,ERP003612,ERP004605,ERP005534,ERP005860,ERP005989,ERP008729,ERP009131,ERP010700,ERP012177,ERP012929,ERP012929a,ERP012929b,ERP013562,ERP013933,ERP016813,SRP008047,SRP011011,SRP045211,SRP056054,SRP066479,SRP067325,SRP069019,SRP076620,SRP080787,SRP090628,SRP090628a,SRP090628b,SRP096283,SRP096283a,SRP096283b,SRP100446,SRP100575
ERP012929,0.8734728742571293,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9773863528451027,0.9770032676100774,0.9561436810030614,0.9630850939951291,0.9439706866405323,0.9501718139467829,0.9537513521777389,0.9367105939130167,0.8919120213898456,0.9441365335677556,0.9420140100537485,0.8311870979191969,0.9240555941841289,0.9556025911270347,0.9621067989866311,0.9644788835611983,0.9519261780320878,0.9713621574734258,0.9718168556873804,0.9751525703660008,0.9318566440591936,0.932081563048369
ERP012929a,0.8477798530391791,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9792186818711487,0.9531844236796516,0.9589465063159596,0.9409761079465571,0.9456925231164177,0.9518555127949782,0.9296812436213786,0.8658880492863452,0.9422477444943429,0.9419201064988824,0.8008250659193562,0.8988841634677512,0.9503326549638723,0.9458473755925623,0.9368535611705202,0.9309581885899412,0.9677370181218252,0.9665561346633074,0.9701807172154878,0.9249844128860856,0.9293428145095813
ERP012929b,0.8305417683240413,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9527068052325224,0.9584673739521471,0.9470533968539578,0.9505664176620168,0.9506733668261573,0.9327770679139639,0.8611387231411437,0.9450191495404208,0.9412741541029329,0.805776192842042,0.8997884337345858,0.9508385293141677,0.939301613025403,0.9268407727899125,0.9247023324962105,0.960866598534016,0.9639999403109148,0.9667728285646573,0.9261617934252234,0.9362089376010264
ERP013562,0.8309706036954106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9528205817399333,0.9662220664333879,0.9669039113907671,0.9673419208915356,0.9447314956853606,0.8633639680920387,0.9399908080824129,0.9417858002528814,0.7957976387703424,0.9154336459230576,0.9535862996380884,0.9412145324775995,0.9383923503306779,0.9340227629480566,0.9411278738626803,0.9574788608061692,0.9510962320852312,0.9329475235400668,0.956785434182671
ERP013933,0.8336986555510516,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9452786696460722,0.9483458503816329,0.9518504304138685,0.9492061831436541,0.901849363312055,0.9401923743379526,0.945600708128885,0.8384933575851081,0.9261955215136444,0.9551828342065373,0.9525520542365641,0.9284410237369488,0.9466850757780334,0.9486238496541096,0.9594817000572237,0.963398125692586,0.9375930116230261,0.9361202072449818
ERP016813,0.8260993579099396,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9644530856547403,0.9571471303692696,0.9487834403846162,0.869242746373715,0.9501432103542649,0.9375569279484292,0.7831899937849504,0.8969968986142118,0.9501614345499169,0.9300418601361166,0.9244853906852941,0.9237383127160856,0.9299045704313965,0.9416585822042164,0.9409523847696152,0.9251772344940251,0.9402382597207356
SRP008047,0.8326606910562305,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9640713162520305,0.9515726597689225,0.8869216460898649,0.946807769616822,0.9390650255771608,0.8199619387153884,0.9036303029015839,0.9447919513701498,0.9433083066654098,0.9304203716893941,0.9319588092741674,0.948026854978457,0.9543110784648748,0.953291420838919,0.9270942052431719,0.9410785866492216
SRP011011,0.8295960116856389,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9477745634330426,0.8596913184073942,0.9468958483964481,0.9347283961944248,0.8278241730576866,0.8946707088584064,0.9429240495220681,0.9369256271789997,0.9242806420215223,0.9247834445731759,0.9504307598700815,0.9553309087722384,0.9560928964726538,0.92004671384595,0.9316696175342581
SRP045211,0.7833062716653868,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8917891506074661,0.921212472694207,0.9303980438899043,0.8124102920639755,0.907712194243131,0.9336456686567395,0.9568124043915128,0.9386989574292045,0.9417168751605846,0.9425536469304915,0.9456283554224597,0.949003985098267,0.9265598342787457,0.932784483940296
SRP056054,0.763337197739031,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9146041469799283,0.8841617673419823,0.7832370476933128,0.8699535876861505,0.904104950397413,0.9221860865037927,0.9118853066540296,0.9208476608530475,0.9043384762423237,0.8992401259721242,0.9178379565631053,0.8872823022783993,0.8558380078726376
SRP066479,0.8371819553425359,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9496392669293193,0.855559560701567,0.9151688501660338,0.9413118951768307,0.9463282965973244,0.9356407631367888,0.9311537390351627,0.9463112317124468,0.9515922251569111,0.9597827281040671,0.9423121813559296,0.9431077132298497
SRP067325,0.7640201020815112,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7685216134244436,0.8837288765317876,0.9514882460776675,0.9276331434979594,0.918066081321325,0.9105051848047151,0.9373939810914186,0.9383783562722366,0.9413091957292176,0.9412540137181765,0.9394496027248681
SRP069019,0.824312965305151,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8034314693244832,0.8058690964369681,0.8497210234017629,0.8473579905478892,0.867777509103675,0.8211185201458806,0.8245453418267112,0.824041347204523,0.7508588030051111,0.7670200762293545
SRP076620,0.8423812578579563,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9167282885747378,0.9654938570561865,0.9617046839466185,0.9758203289399201,0.9344989261222202,0.9316890503114388,0.9313906254582182,0.8789694801797443,0.8693509148081237
SRP080787,0.8157198910184652,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9398589594784843,0.9392435220892912,0.941783259656951,0.9464257259297635,0.9444159304938743,0.9458451244226556,0.9334058031640493,0.9515951945995348
SRP090628,0.9042663762131555,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9883263684305553,0.9869703582309206,0.9663994612701268,0.9711713010256543,0.9661357302158494,0.9166694169715094,0.8996346576189448
